vindue,vindue_datoer,timeframe,session,kontrakter,stop_ATR,n_barer_ATR,ATR_pct_p50,ATR_pct_p90,ATR_pct_middel,R_usd_ved_ATR_p50,R_usd_ved_ATR_p90,R_usd_middel,omk_usd_rundtur_netto,risiko_pct_af_MLL_brutto_ved_ATR_p90,risiko_pct_af_MLL_netto_ved_ATR_p50,risiko_pct_af_MLL_netto_ved_ATR_p90,omk_R_ved_middel_R,be_WR_pct_ved_middel_R,be_WR_pct_ved_R_p50,variant,WR_akse,WR_rolle,WR_pct,edge_pp_over_be_WR,konsistens_pct,horisont_dage,bestaa_pct_netto_opt,bestaa_CI95_lav_netto_opt,bestaa_CI95_hoej_netto_opt,ruin_pct_netto_opt,ruin_CI95_lav_netto_opt,ruin_CI95_hoej_netto_opt,uafgjort_pct_netto_opt,dage_til_bestaa_p50_netto_opt,dage_til_bestaa_p90_netto_opt,nulmodel_bestaa_pct_netto_opt,bestaa_pp_over_nulmodel_netto_opt,bestaa_pp_over_nulmodel_CI95_lav_netto_opt,bestaa_pp_over_nulmodel_CI95_hoej_netto_opt,pnl_middel_pr_handel_usd_netto_opt,bestaa_pct_netto_pess,bestaa_CI95_lav_netto_pess,bestaa_CI95_hoej_netto_pess,ruin_pct_netto_pess,ruin_CI95_lav_netto_pess,ruin_CI95_hoej_netto_pess,uafgjort_pct_netto_pess,dage_til_bestaa_p50_netto_pess,dage_til_bestaa_p90_netto_pess,nulmodel_bestaa_pct_netto_pess,bestaa_pp_over_nulmodel_netto_pess,bestaa_pp_over_nulmodel_CI95_lav_netto_pess,bestaa_pp_over_nulmodel_CI95_hoej_netto_pess,pnl_middel_pr_handel_usd_netto_pess,bestaa_pct_brutto_opt,bestaa_CI95_lav_brutto_opt,bestaa_CI95_hoej_brutto_opt,ruin_pct_brutto_opt,ruin_CI95_lav_brutto_opt,ruin_CI95_hoej_brutto_opt,uafgjort_pct_brutto_opt,dage_til_bestaa_p50_brutto_opt,dage_til_bestaa_p90_brutto_opt,nulmodel_bestaa_pct_brutto_opt,bestaa_pp_over_nulmodel_brutto_opt,bestaa_pp_over_nulmodel_CI95_lav_brutto_opt,bestaa_pp_over_nulmodel_CI95_hoej_brutto_opt,pnl_middel_pr_handel_usd_brutto_opt,bestaa_pct_brutto_pess,bestaa_CI95_lav_brutto_pess,bestaa_CI95_hoej_brutto_pess,ruin_pct_brutto_pess,ruin_CI95_lav_brutto_pess,ruin_CI95_hoej_brutto_pess,uafgjort_pct_brutto_pess,dage_til_bestaa_p50_brutto_pess,dage_til_bestaa_p90_brutto_pess,nulmodel_bestaa_pct_brutto_pess,bestaa_pp_over_nulmodel_brutto_pess,bestaa_pp_over_nulmodel_CI95_lav_brutto_pess,bestaa_pp_over_nulmodel_CI95_hoej_brutto_pess,pnl_middel_pr_handel_usd_brutto_pess,median_dage_bestaaet_netto_pess,spread_ticks,slippage_ticks_pr_side
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,1.0,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,65.06318665824593,129.44422663246678,76.60409486324815,2.6266577352938434,6.472211331623339,3.3844922196769884,6.603544218388031,0.03428873795823698,34.47629126527457,34.67902914597505,basis,relativ,be,34.47629126527457,0.0,55.00000000000001,200,19.99,19.4415287003962,20.549997303691196,67.23,66.57623692565153,67.87714551185512,12.78,106.0,175.0,19.99,0.0,-0.01512834420136678,0.01512834420136566,-0.09434659696217124,19.28,18.739184629573113,19.832614065713948,70.8,70.16590754990884,71.42610375015721,9.92,104.0,173.0,19.28,0.0,-0.015337119629491863,0.015337119629491863,-0.08604893085182463,31.2,30.56155891643721,31.845661639272322,53.265,52.57296618583549,53.95577981871813,15.535,107.0,176.0,19.965,11.235000000000001,10.798051786389987,11.673710421196368,2.5732910287338737,30.06,29.42841549451946,30.699242903397987,57.435,56.74838860551738,58.11875581832836,12.505,105.0,173.90000000000055,19.19,10.87,10.439474749982521,11.302588010468314,2.5579431897946923,104.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,1.0,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,65.06318665824593,129.44422663246678,76.60409486324815,2.6266577352938434,6.472211331623339,3.3844922196769884,6.603544218388031,0.03428873795823698,34.47629126527457,34.67902914597505,basis,relativ,be+3,37.47629126527456,2.9999999999999973,55.00000000000001,200,53.855,53.163436398216746,54.54508300379069,33.29,32.64015506368356,33.94626278131146,12.855,102.0,171.0,19.99,33.865,33.20652879023549,34.5183664919308,6.854434327327751,52.13,51.43733446508024,52.82184746132076,37.42,36.75181530545332,38.093016321718274,10.45,100.0,170.0,19.28,32.85,32.196750960620385,33.49866611525524,6.848240623500092,67.185,66.53101704076096,67.8323826799907,22.36,21.787892424037164,22.942723329144293,10.455,97.0,166.0,19.965,47.22,46.52318546706596,47.9070006466495,9.441753198065738,65.36,64.6976628445448,66.01643780781166,25.845,25.242954588851862,26.45632267301855,8.795,95.0,164.0,19.19,46.17,45.47439541505144,46.85628538363794,9.417009970329012,100.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,1.0,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,65.06318665824593,129.44422663246678,76.60409486324815,2.6266577352938434,6.472211331623339,3.3844922196769884,6.603544218388031,0.03428873795823698,34.47629126527457,34.67902914597505,basis,relativ,be+6,40.47629126527457,6.0,55.00000000000001,200,83.59,83.07026620287033,84.09683281488056,11.41,10.97676654198736,11.858054800822792,5.0,85.0,153.0,19.99,63.6,62.92553575647759,64.25929143903589,13.637945277307036,82.025,81.48670752394183,82.55099256666468,13.79,13.319096209095308,14.274811042087784,4.185,84.0,151.0,19.28,62.745000000000005,62.06741024122737,63.40763242872275,13.644431449432718,90.575,90.1622439248752,90.97217234917193,6.58,6.244659895665534,6.932016515446591,2.845,78.0,142.0,19.965,70.61,69.97020986245077,71.23306518410054,16.24997847309772,89.325,88.88946228156723,89.74543408262014,8.305,7.93050890671302,8.695504980005543,2.37,77.0,141.0,19.19,70.135,69.49221974787986,70.76093960857118,16.24718648001045,84.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,1.0,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,65.06318665824593,129.44422663246678,76.60409486324815,2.6266577352938434,6.472211331623339,3.3844922196769884,6.603544218388031,0.03428873795823698,34.47629126527457,34.67902914597505,basis,relativ,be+11,45.47629126527457,10.999999999999998,55.00000000000001,200,98.82,98.66068895347424,98.9605606460077,1.03,0.8991741299296095,1.1796338814052774,0.15,56.0,100.0,19.99,78.83,78.25612323307837,79.38878941061719,25.109728546774956,98.375,98.19025352820357,98.54116698336831,1.495,1.3358898033699482,1.6727396144327615,0.13,56.0,100.0,19.28,79.095,78.52334418013234,79.65078180260477,25.10965754144835,99.335,99.21249832429524,99.4385534780489,0.635,0.5339958177685487,0.7549639020506609,0.03,52.0,90.0,19.965,79.36999999999999,78.80182826447695,79.92380613884124,27.752881001794478,99.12,98.98080032820788,99.2403340496404,0.855,0.7365010333186742,0.9923741906358493,0.025,52.0,90.0,19.19,79.93,79.3671894278888,80.47773541471372,27.75356375898645,56.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.75,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,48.79738999368445,97.08316997435008,57.453071147436106,2.6266577352938434,4.854158498717505,2.5712023864489146,4.985491385482196,0.045718317277649315,34.85727724258831,35.12759441685562,basis,absolut,34,34.0,-0.8572772425883057,55.00000000000001,200,6.855,6.5130206484459885,7.213550142835279,61.345,60.66800425481507,62.01763844707193,31.8,135.0,187.0,11.24,-4.385,-4.673307974885226,-4.104666265995183,-1.5170161309465426,6.81,6.469095724094467,7.167492350431848,64.77,64.10519311245312,65.42913414244957,28.42,134.5,187.0,11.18,-4.37,-4.657860651046799,-4.0901423726006785,-1.5118742884547292,15.315,14.822555894194323,15.820765647017653,41.55,40.86870183155919,42.23454357778898,43.135,136.0,186.0,10.65,4.665000000000001,4.375147217910704,4.960614881019039,1.1229306265125696,15.185,14.69432171861903,15.689049751967532,45.14,44.45132819340208,45.83053839706327,39.675,135.0,186.0,10.565,4.620000000000002,4.331504371571601,4.914291635723813,1.1120304989992638,134.5,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.75,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,48.79738999368445,97.08316997435008,57.453071147436106,2.6266577352938434,4.854158498717505,2.5712023864489146,4.985491385482196,0.045718317277649315,34.85727724258831,35.12759441685562,basis,absolut,37,37.0,2.1427227574116916,55.00000000000001,200,30.09,29.45822914054042,30.729417735213666,26.605,25.997116987392964,27.221868379672177,43.305,133.0,186.0,11.24,18.85,18.30934090784668,19.39371858964993,3.633291263229603,29.9,29.269414850467022,30.538304998988387,29.6,28.971313581843795,30.23652148924527,40.5,133.0,186.0,11.18,18.72,18.180814117114675,19.262315010141286,3.6376521695486135,49.54,48.84723228137993,50.232944391791676,13.925,13.452113851735106,14.41174154971284,36.535,128.0,184.0,10.65,38.89,38.21229519984479,39.56368137803376,6.269179481993623,49.33,48.63730548914795,50.02295183916724,15.91,15.409631822019465,16.423461196285743,34.76,128.0,184.0,10.565,38.76500000000001,38.08773464607207,39.43832773159972,6.270826324009614,133.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.75,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,48.79738999368445,97.08316997435008,57.453071147436106,2.6266577352938434,4.854158498717505,2.5712023864489146,4.985491385482196,0.045718317277649315,34.85727724258831,35.12759441685562,basis,absolut,40,40.0,5.142722757411694,55.00000000000001,200,68.1,67.45062222799385,68.74242606677517,7.265,6.9134208387451865,7.632992482970076,24.635,118.0,178.0,11.24,56.86,56.16777485814129,57.540678603974214,8.786461356075854,67.84,67.18928480093734,68.48386335258084,8.555,8.175279361813594,8.950638506876919,23.605,118.0,178.0,11.18,56.66,55.967447499556535,57.34110779621284,8.79307983100462,83.575,83.05508068951877,84.0820240893138,2.925,2.7003538091511037,3.1677263855311466,13.5,108.0,171.0,10.65,72.925,72.3001148275595,73.53193734965633,11.39857507003305,83.335,82.8121331973395,83.84506375880001,3.62,3.369908827050377,3.887904437513888,13.045,108.0,171.0,10.565,72.77,72.14404960818862,73.37807834855411,11.396240927814002,118.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.75,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,48.79738999368445,97.08316997435008,57.453071147436106,2.6266577352938434,4.854158498717505,2.5712023864489146,4.985491385482196,0.045718317277649315,34.85727724258831,35.12759441685562,basis,absolut,45,45.0,10.142722757411693,55.00000000000001,200,98.245,98.05353563723457,98.41793480371189,0.305,0.23753473337830028,0.3915517302379385,1.45,82.0,137.0,11.24,87.005,86.52869370858511,87.46117787499615,17.367394348823254,98.125,97.92756410062535,98.30395242897457,0.495,0.4067872006368984,0.6022262892780206,1.38,81.0,136.0,11.18,86.945,86.46771871303156,87.40202431330559,17.36796417197305,99.475,99.3649046241228,99.56609340812565,0.135,0.09280055236101935,0.196351203514295,0.39,72.0,118.60000000000218,10.65,88.825,88.37875064291195,89.25261490182996,20.005498757782924,99.445,99.33211711612617,99.53889243828561,0.17,0.12168451388297011,0.23745379946841683,0.385,72.0,118.0,10.565,88.88,88.4346296755951,89.30661138193058,20.006437411416346,81.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.75,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,48.79738999368445,97.08316997435008,57.453071147436106,2.6266577352938434,4.854158498717505,2.5712023864489146,4.985491385482196,0.045718317277649315,34.85727724258831,35.12759441685562,basis,relativ,be,34.85727724258831,0.0,55.00000000000001,200,11.24,10.80967333729865,11.68521329777058,50.555,49.8620507252055,51.24773611477224,38.205,135.0,187.0,11.24,0.0,-0.01782217528072191,0.01782217528072191,-0.02440370131523598,11.18,10.750706814149105,11.624202865246858,54.4,53.708957217413875,55.089352865292405,34.42,134.5,186.5,11.18,0.0,-0.017841428410941083,0.017841428410939185,-0.02998652543123105,23.195,22.615222582674896,23.785072470292864,31.7,31.058695265492016,32.34833325416142,45.105,135.0,186.0,10.65,12.545,12.088283276642697,13.006828826744885,2.5991877965199084,23.035,22.45666699909697,23.62368950540875,35.01,34.35185826851965,35.673898972442366,41.955,135.0,186.0,10.565,12.47,12.014490116330672,12.930683250386062,2.5936556225299476,134.5,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.75,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,48.79738999368445,97.08316997435008,57.453071147436106,2.6266577352938434,4.854158498717505,2.5712023864489146,4.985491385482196,0.045718317277649315,34.85727724258831,35.12759441685562,basis,relativ,be+3,37.8572772425883,2.9999999999999973,55.00000000000001,200,40.64,39.96115866263572,41.32243625233456,19.15,18.610616873969565,19.701231750692088,40.21,130.0,185.0,11.24,29.4,28.768196892243886,30.03118459541255,5.106361639462811,40.39,39.71187589883368,41.07181503416465,21.81,21.243125996924643,22.387700995918532,37.8,130.0,185.0,11.18,29.209999999999997,28.579441740858602,29.84003695075501,5.1042474976959555,61.1,60.422269464381074,61.77346733517339,9.18,8.787629955503686,9.588047868116696,29.72,124.0,182.0,10.65,50.449999999999996,49.75267295067414,51.13862697038575,7.747530155782725,60.795,60.11637979043817,61.46947415111054,10.87,10.446110530283022,11.308918211467727,28.335,124.0,181.0,10.565,50.23,49.53271328664486,50.91870949335113,7.741837435854496,130.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.75,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,48.79738999368445,97.08316997435008,57.453071147436106,2.6266577352938434,4.854158498717505,2.5712023864489146,4.985491385482196,0.045718317277649315,34.85727724258831,35.12759441685562,basis,relativ,be+6,40.85727724258831,6.0,55.00000000000001,200,77.48,76.89584299635857,78.05360270199793,4.58,4.298894110133839,4.878550445202706,17.94,112.5,175.0,11.24,66.24000000000001,65.57685462289678,66.88775227012525,10.253920425389587,77.21,76.62345120767428,77.78609819015252,5.525,5.216821928741339,5.850259678449167,17.265,112.0,174.89999999999964,11.18,66.03,65.36591266991964,66.6787942189467,10.25252279537793,89.6,89.169305891235,90.01548485312152,1.67,1.5014593073078395,1.8571028978752329,8.73,101.0,165.0,10.65,78.95,78.37482518657507,79.50503173707438,12.87679793147129,89.425,88.99121314405598,89.84364481292019,2.075,1.8864526070199283,2.2819540489576995,8.5,101.0,165.0,10.565,78.86,78.28395646320607,79.41592916775463,12.876899029695767,112.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.75,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,48.79738999368445,97.08316997435008,57.453071147436106,2.6266577352938434,4.854158498717505,2.5712023864489146,4.985491385482196,0.045718317277649315,34.85727724258831,35.12759441685562,basis,relativ,be+11,45.85727724258831,10.999999999999998,55.00000000000001,200,99.105,98.96471776750045,99.2264223714295,0.16,0.11336372618005737,0.22577842789245167,0.735,76.0,126.0,11.24,87.865,87.40264211473234,88.30825868785081,18.83590650831179,99.015,98.86840925215175,99.1427654532683,0.265,0.202671224195328,0.34643060230539907,0.72,76.0,126.0,11.18,87.835,87.37207317738311,88.2786473794183,18.835603038789127,99.77,99.69337509358469,99.82750963739066,0.085,0.05307884848425495,0.1360921109966698,0.145,68.0,110.0,10.65,89.12,88.67932794688183,89.54305808677711,21.469068589614885,99.76,99.68196716746093,99.81892140423555,0.095,0.0608290851175394,0.14833803364226328,0.145,68.0,110.0,10.565,89.19500000000001,88.75559200440892,89.61670549426698,21.46838530206981,76.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.5,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,32.53159332912296,64.72211331623339,38.302047431624075,2.6266577352938434,3.2361056658116696,1.7579125532208402,3.367438552576362,0.06857747591647397,35.619249197215794,36.02472495861677,basis,absolut,34,34.0,-1.619249197215794,55.00000000000001,200,0.475,0.3887565478015252,0.580264623555638,38.6,37.92755010228945,39.276828319789736,60.925,150.0,189.00000000000006,2.135,-1.66,-1.8459824120368944,-1.4898571517682044,-1.888696518025103,0.475,0.3887565478015252,0.580264623555638,41.145,40.46476552057824,41.82863543797537,58.38,150.0,189.00000000000006,2.135,-1.66,-1.8459824120368944,-1.4898571517682044,-1.8868166190388775,3.26,3.022716884686837,3.515234645837823,14.78,14.294904722447427,15.27862229734458,81.96,165.0,193.0,1.855,1.4049999999999996,1.246339494516113,1.5749278091494556,0.7411699219441816,3.26,3.022716884686837,3.515234645837823,16.45,15.942657460322618,16.970228159042,80.29,165.0,193.0,1.855,1.4049999999999996,1.246339494516113,1.5749278091494556,0.7415526671533524,150.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.5,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,32.53159332912296,64.72211331623339,38.302047431624075,2.6266577352938434,3.2361056658116696,1.7579125532208402,3.367438552576362,0.06857747591647397,35.619249197215794,36.02472495861677,basis,absolut,37,37.0,1.380750802784203,55.00000000000001,200,5.73,5.416315412392973,6.06068746001453,11.24,10.80967333729865,11.68521329777058,83.03,162.0,193.0,2.135,3.5949999999999998,3.342702062796601,3.860039080635654,1.5523319895330985,5.73,5.416315412392973,6.06068746001453,12.635,12.181706331279413,13.10264452319328,81.635,162.0,193.0,2.135,3.5949999999999998,3.342702062796601,3.860039080635654,1.5500561611184906,20.385,19.8323883015112,20.94898599409187,2.545,2.3356813837666266,2.7725447583182627,77.07,158.0,193.0,1.855,18.529999999999998,17.99606918284736,19.073419076743615,4.175303594527457,20.385,19.8323883015112,20.94898599409187,2.99,2.762842397291872,3.235212832703085,76.625,158.0,193.0,1.855,18.529999999999998,17.99606918284736,19.073419076743615,4.175017969796156,162.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.5,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,32.53159332912296,64.72211331623339,38.302047431624075,2.6266577352938434,3.2361056658116696,1.7579125532208402,3.367438552576362,0.06857747591647397,35.619249197215794,36.02472495861677,basis,absolut,40,40.0,4.380750802784206,55.00000000000001,200,28.28,27.660061325148444,28.908280721128744,1.695,1.5251550106812466,1.8833975926990205,70.025,155.0,192.0,2.135,26.145000000000003,25.53899416877311,26.757279467046008,4.994747746121153,28.28,27.660061325148444,28.908280721128744,2.06,1.8721547999445893,2.266257617114722,69.66,155.0,192.0,2.135,26.145000000000003,25.53899416877311,26.757279467046008,4.994210414826254,57.525,56.83855998943137,58.208549867924255,0.225,0.1682075873942153,0.3009096019910002,42.25,146.0,189.0,1.855,55.67000000000001,54.97860023656105,56.355756025954484,7.6068614390896565,57.525,56.83855998943137,58.208549867924255,0.265,0.202671224195328,0.34643060230539907,42.21,146.0,189.0,1.855,55.67000000000001,54.97860023656105,56.355756025954484,7.607064028190224,155.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.5,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,32.53159332912296,64.72211331623339,38.302047431624075,2.6266577352938434,3.2361056658116696,1.7579125532208402,3.367438552576362,0.06857747591647397,35.619249197215794,36.02472495861677,basis,absolut,45,45.0,9.380750802784204,55.00000000000001,200,86.355,85.87227962016954,86.8237574381911,0.01,0.002742403527272684,0.03645736136206778,13.635,126.0,178.0,2.135,84.22,83.70501124966829,84.71588252237532,10.728904202124426,86.355,85.87227962016954,86.8237574381911,0.02,0.007777875605022842,0.051418048563195526,13.625,126.0,178.0,2.135,84.22,83.70501124966829,84.71588252237532,10.728764602966827,96.955,96.70770637823446,97.18425951573676,0.0,0.0,0.019203605610462554,3.045,108.0,159.0,1.855,95.10000000000001,94.78777222602729,95.38693372229653,13.35476886270815,96.955,96.70770637823446,97.18425951573676,0.0,0.0,0.019203605610462554,3.045,108.0,159.0,1.855,95.10000000000001,94.78777222602729,95.38693372229653,13.35476886270815,126.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.5,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,32.53159332912296,64.72211331623339,38.302047431624075,2.6266577352938434,3.2361056658116696,1.7579125532208402,3.367438552576362,0.06857747591647397,35.619249197215794,36.02472495861677,basis,relativ,be,35.619249197215794,0.0,55.00000000000001,200,2.135,1.9436703762453833,2.3447132354055125,21.175,20.61435371669518,21.746717161939248,76.69,161.0,193.40000000000003,2.135,0.0,-0.020832071557655152,0.02083207155765505,-0.026082479944054222,2.135,1.9436703762453833,2.3447132354055125,23.045,22.466576376000873,23.63377628778372,74.82,161.0,193.40000000000003,2.135,0.0,-0.020832071557655152,0.02083207155765505,-0.02074270397175146,9.795,9.390732217851617,10.214709401419753,6.07,5.74743538065765,6.409436907231701,84.135,160.0,193.0,1.855,7.9399999999999995,7.571412700951652,8.321569589886794,2.5980907218280613,9.795,9.390732217851617,10.214709401419753,6.945,6.600883489075763,7.305652735715407,83.26,160.0,193.0,1.855,7.9399999999999995,7.571412700951652,8.321569589886794,2.599528273842588,161.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.5,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,32.53159332912296,64.72211331623339,38.302047431624075,2.6266577352938434,3.2361056658116696,1.7579125532208402,3.367438552576362,0.06857747591647397,35.619249197215794,36.02472495861677,basis,relativ,be+3,38.6192491972158,3.0000000000000027,55.00000000000001,200,15.11,14.62034621449299,15.613054061501991,4.23,3.959733178903444,4.517845801672373,80.66,159.0,192.0,2.135,12.975,12.514630486498508,13.446562725386002,3.416693917738294,15.11,14.62034621449299,15.613054061501991,4.945,4.653084675352752,5.254219693662836,79.945,159.0,192.0,2.135,12.975,12.514630486498508,13.446562725386002,3.4155465281713275,39.1,38.425869326312984,39.778317059710105,0.75,0.6395239046146146,0.8793916469116909,60.15,153.0,191.0,1.855,37.245,36.57589511961976,37.91615778764417,6.032297662517745,39.1,38.425869326312984,39.778317059710105,0.925,0.8014285330246963,1.0674198058819724,59.975,153.0,191.0,1.855,37.245,36.57589511961976,37.91615778764417,6.031344145593697,159.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.5,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,32.53159332912296,64.72211331623339,38.302047431624075,2.6266577352938434,3.2361056658116696,1.7579125532208402,3.367438552576362,0.06857747591647397,35.619249197215794,36.02472495861677,basis,relativ,be+6,41.619249197215794,6.0,55.00000000000001,200,48.52,47.827702387683566,49.21286603904251,0.505,0.41581749750424013,0.6131921516895567,50.975,148.0,190.0,2.135,46.385000000000005,45.69277210494437,47.07523542171413,6.837128103501566,48.52,47.827702387683566,49.21286603904251,0.635,0.5339958177685487,0.7549639020506609,50.845,148.0,190.0,2.135,46.385000000000005,45.69277210494437,47.07523542171413,6.837690635423073,76.85,76.26031529309158,77.42937237069559,0.04,0.020270340374573273,0.07891790235140093,23.11,135.0,184.0,1.855,74.995,74.38759415251299,75.5881896912204,9.462446384286523,76.85,76.26031529309158,77.42937237069559,0.085,0.05307884848425495,0.1360921109966698,23.065,135.0,184.0,1.855,74.995,74.38759415251299,75.5881896912204,9.462506048684686,148.0,,
primaer,2019-05-06 til 2026-09-10,3m,RTH,1,0.5,239326,0.11164662409610462,0.2221227033984261,0.13145050254521268,32.53159332912296,64.72211331623339,38.302047431624075,2.6266577352938434,3.2361056658116696,1.7579125532208402,3.367438552576362,0.06857747591647397,35.619249197215794,36.02472495861677,basis,relativ,be+11,46.619249197215794,10.999999999999998,55.00000000000001,200,94.85,94.53498960910981,95.1477847566576,0.01,0.002742403527272684,0.03645736136206778,5.14,113.0,166.0,2.135,92.715,92.34248515798163,93.06349700380974,12.581262097925082,94.85,94.53498960910981,95.1477847566576,0.01,0.002742403527272684,0.03645736136206778,5.14,113.0,166.0,2.135,92.715,92.34248515798163,93.06349700380974,12.581262097925082,99.21,99.0775039670532,99.32359584430498,0.0,0.0,0.019203605610462554,0.79,96.0,142.0,1.855,97.355,97.11916094793993,97.56515172404815,15.221931100490185,99.21,99.0775039670532,99.32359584430498,0.0,0.0,0.019203605610462554,0.79,96.0,142.0,1.855,97.355,97.11916094793993,97.56515172404815,15.221931100490185,113.0,,
primaer,2019-05-06 til 2026-09-10,1m,RTH,1,1.0,717966,0.06297857052942663,0.13057612484410036,0.07507646067442303,36.70139176172866,76.09454251414792,43.75155822262676,2.6266577352938434,3.804727125707396,1.966402474851125,3.936060012472088,0.06003575282800851,35.33452509426695,35.718944713183745,basis,absolut,34,34.0,-1.3345250942669473,55.00000000000001,200,1.565,1.4020519795078297,1.7465505532470247,47.015,46.32392347205499,47.707222983199955,51.42,148.0,191.8,4.465,-2.9000000000000004,-3.140067915170569,-2.6734375648460245,-1.7789366672469509,1.565,1.4020519795078297,1.7465505532470247,49.86,49.16714422753818,50.552909542557536,48.575,148.0,191.8,4.465,-2.9000000000000004,-3.140067915170569,-2.6734375648460245,-1.7684069512749947,6.65,6.312953999217319,7.003695526846954,23.625,23.0413989065209,24.218730995438612,69.725,153.0,191.0,4.045,2.6050000000000004,2.388231100276042,2.8313331685968044,0.8500749503383662,6.645,6.3080754834525035,6.9985759629723265,26.025,25.42155070116232,26.63765742772789,67.33,153.0,191.0,4.045,2.5999999999999996,2.3834343421112876,2.826125682768171,0.8503698751848255,148.0,,
primaer,2019-05-06 til 2026-09-10,1m,RTH,1,1.0,717966,0.06297857052942663,0.13057612484410036,0.07507646067442303,36.70139176172866,76.09454251414792,43.75155822262676,2.6266577352938434,3.804727125707396,1.966402474851125,3.936060012472088,0.06003575282800851,35.33452509426695,35.718944713183745,basis,absolut,37,37.0,1.6654749057330498,55.00000000000001,200,12.23,11.783172464814538,12.691333938863606,16.58,16.071008348320294,17.101827341669736,71.19,152.0,191.0,4.465,7.765,7.398798003068295,8.141359881665144,2.139762407397792,12.22,11.773334137492416,12.68117610690685,18.755,18.220027951309184,19.301972381836787,69.025,152.0,191.0,4.465,7.755000000000001,7.389017004767008,8.131141990693024,2.137779615166381,30.37,29.7365053802921,31.011033955270573,5.49,5.182774079095822,5.8143209706186125,64.14,148.5,190.0,4.045,26.325000000000003,25.71684043223318,26.93780722277085,4.762328715421225,30.35,29.716627577373078,30.99091943963184,6.42,6.08860113984406,6.768136722806018,63.23,148.0,190.0,4.045,26.305,25.69699330531129,26.917662122504048,4.763114895876239,152.0,,
primaer,2019-05-06 til 2026-09-10,1m,RTH,1,1.0,717966,0.06297857052942663,0.13057612484410036,0.07507646067442303,36.70139176172866,76.09454251414792,43.75155822262676,2.6266577352938434,3.804727125707396,1.966402474851125,3.936060012472088,0.06003575282800851,35.33452509426695,35.718944713183745,basis,absolut,40,40.0,4.665474905733053,55.00000000000001,200,43.055,42.37016356639034,43.74250381442896,3.345,3.104625056003373,3.6032938283917493,53.6,144.0,189.0,4.465,38.589999999999996,37.91495297212782,39.26447413048083,6.05540659157184,43.045,42.360184934015535,43.732486287524885,3.885,3.625926668954002,4.1617848165005284,53.07,144.0,189.0,4.465,38.58,37.904987508443945,39.25444370966815,6.057965508453107,68.28,67.63156167635496,68.92141748543385,0.755,0.6441293945850521,0.8847842365806925,30.965,133.0,184.0,4.045,64.235,63.5649927773971,64.89373118426077,8.679187862226245,68.255,67.60643053278311,68.89655823080851,1.0,0.8712066073618286,1.1476129261364247,30.745,133.0,184.0,4.045,64.21,63.539895621808384,64.86883953955414,8.678716849069456,144.0,,
