vindue,vindue_datoer,timeframe,session,kontrakter,stop_ATR,n_barer_ATR,ATR_pct_p50,ATR_pct_p90,ATR_pct_middel,R_usd_ved_ATR_p50,R_usd_ved_ATR_p90,R_usd_middel,omk_usd_rundtur_netto,risiko_pct_af_MLL_brutto_ved_ATR_p90,risiko_pct_af_MLL_netto_ved_ATR_p50,risiko_pct_af_MLL_netto_ved_ATR_p90,omk_R_ved_middel_R,be_WR_pct_ved_middel_R,be_WR_pct_ved_R_p50,variant,WR_akse,WR_rolle,WR_pct,edge_pp_over_be_WR,bestaa_pct_netto_opt,bestaa_CI95_lav_netto_opt,bestaa_CI95_hoej_netto_opt,ruin_pct_netto_opt,ruin_CI95_lav_netto_opt,ruin_CI95_hoej_netto_opt,uafgjort_pct_netto_opt,nulmodel_bestaa_pct_netto_opt,bestaa_pp_over_nulmodel_netto_opt,bestaa_pp_over_nulmodel_CI95_lav_netto_opt,bestaa_pp_over_nulmodel_CI95_hoej_netto_opt,pnl_middel_pr_handel_usd_netto_opt,bestaa_pct_netto_pess,bestaa_CI95_lav_netto_pess,bestaa_CI95_hoej_netto_pess,ruin_pct_netto_pess,ruin_CI95_lav_netto_pess,ruin_CI95_hoej_netto_pess,uafgjort_pct_netto_pess,nulmodel_bestaa_pct_netto_pess,bestaa_pp_over_nulmodel_netto_pess,bestaa_pp_over_nulmodel_CI95_lav_netto_pess,bestaa_pp_over_nulmodel_CI95_hoej_netto_pess,pnl_middel_pr_handel_usd_netto_pess,bestaa_pct_brutto_opt,bestaa_CI95_lav_brutto_opt,bestaa_CI95_hoej_brutto_opt,ruin_pct_brutto_opt,ruin_CI95_lav_brutto_opt,ruin_CI95_hoej_brutto_opt,uafgjort_pct_brutto_opt,nulmodel_bestaa_pct_brutto_opt,bestaa_pp_over_nulmodel_brutto_opt,bestaa_pp_over_nulmodel_CI95_lav_brutto_opt,bestaa_pp_over_nulmodel_CI95_hoej_brutto_opt,pnl_middel_pr_handel_usd_brutto_opt,bestaa_pct_brutto_pess,bestaa_CI95_lav_brutto_pess,bestaa_CI95_hoej_brutto_pess,ruin_pct_brutto_pess,ruin_CI95_lav_brutto_pess,ruin_CI95_hoej_brutto_pess,uafgjort_pct_brutto_pess,nulmodel_bestaa_pct_brutto_pess,bestaa_pp_over_nulmodel_brutto_pess,bestaa_pp_over_nulmodel_CI95_lav_brutto_pess,bestaa_pp_over_nulmodel_CI95_hoej_brutto_pess,pnl_middel_pr_handel_usd_brutto_pess,median_dage_bestaaet_netto_pess,spread_ticks,slippage_ticks_pr_side
primaer,2019-05-06 til 2026-09-10,15m,RTH,1,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,10.421733629535439,5.742308671510276,10.55306651630013,0.02023642758799673,34.00788091959989,34.11354751712256,basis,absolut,40,40.0,5.99211908040011,72.965,72.34509703381543,73.5760827501277,26.99,26.379248662487033,27.6095888368149,0.045,25.835,47.13,46.433047603370056,47.816710407432204,22.929485696912206,67.88,67.22948905977807,68.52364373085561,32.095,31.451493809113494,32.74538300205562,0.025,22.7,45.18,44.48552821289151,45.86502400444725,22.931993932946373,77.875,77.29440462969505,78.44488936017714,22.085,21.515490863501064,22.665230509511254,0.04,25.665,52.21,51.511844081525794,52.89644996793955,25.60747364992604,72.705,72.08329769976065,73.31798194293162,27.29,26.677054329483816,27.911667948184448,0.005,22.75,49.95499999999999,49.256515783412176,50.64247025250774,25.577954320013756,40.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,1,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,10.421733629535439,5.742308671510276,10.55306651630013,0.02023642758799673,34.00788091959989,34.11354751712256,basis,absolut,45,45.0,10.992119080400109,93.53,93.18064447614599,93.86263686480956,6.47,6.137363135190443,6.819355523854023,0.0,25.835,67.695,67.03965634620513,68.33604472508765,42.620210209132395,91.125,90.72293436773623,91.51127066664915,8.875,8.48872933335084,9.277065632263763,0.0,22.7,68.425,67.77292139035578,69.06145492570312,42.64850812282843,94.75,94.43221423611723,95.0505985368614,5.25,4.949401463138595,5.567785763882769,0.0,25.665,69.085,68.43728510997154,69.71845240557927,45.244553411315955,92.685,92.31587931151165,93.03772657037868,7.315,6.9622734296213045,7.684120688488349,0.0,22.75,69.93499999999999,69.29157188835417,70.56273782357836,45.309695215378994,31.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,1,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,10.421733629535439,5.742308671510276,10.55306651630013,0.02023642758799673,34.00788091959989,34.11354751712256,basis,relativ,be,34.00788091959989,0.0,25.835,25.233032973931586,26.44624812865996,74.0,73.38752715843422,74.60325511087275,0.165,25.835,0.0,-0.013496551165648586,0.013496551165648586,-0.1834887236539698,22.7,22.124729817290465,23.285755351372845,77.21,76.62345120767428,77.78609819015252,0.09,22.7,0.0,-0.014351194722056579,0.014351194722056579,-0.26052298238517374,31.13,30.491966749665384,31.775280691092007,68.68,68.03368927522376,69.31913625772016,0.19,25.665,5.465000000000003,5.150394424788553,5.7808749066008165,2.4828829377013184,27.65,27.03446765110472,28.274116360603163,72.275,71.65037988823909,72.89106490546146,0.075,22.75,4.900000000000001,4.601476470128903,5.200383056992899,2.424184241204089,46.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,1,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,10.421733629535439,5.742308671510276,10.55306651630013,0.02023642758799673,34.00788091959989,34.11354751712256,basis,relativ,be+3,37.00788091959989,2.9999999999999973,50.685,49.99204809658862,51.37768881401452,49.195,48.50235900590265,49.88795017214768,0.12,25.835,24.85,24.249397194448814,25.447302662597775,11.538617168609496,45.96,45.27015552009079,46.651396131242535,53.995,53.30356225152113,54.6849033803906,0.045,22.7,23.26,22.673308693515757,23.844488115104195,11.591813060654626,56.48,55.79171265430259,57.16579855841027,43.41,42.72442348282424,44.09810755239521,0.11,25.665,30.814999999999998,30.172496328610983,31.452379577815666,14.130844432149745,51.235,50.54208881523109,51.92743685571032,48.725,48.0325847405826,49.41790495136046,0.04,22.75,28.484999999999992,27.857500508771178,29.108621742299402,14.1182384619438,45.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,1,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,10.421733629535439,5.742308671510276,10.55306651630013,0.02023642758799673,34.00788091959989,34.11354751712256,basis,relativ,be+6,40.00788091959989,6.0,73.005,72.38537622035022,73.6157882007084,26.95,26.339543924548053,27.569308937638375,0.045,25.835,47.169999999999995,46.47300996653733,47.85673613655676,22.95116631418059,67.9,67.2495913932941,68.54353371589737,32.075,31.431603994273555,32.72528049833779,0.025,22.7,45.20000000000001,44.50549809922318,45.88504747414161,22.947619917444005,77.915,77.33476949048874,78.48450913649894,22.045,21.47587186348703,22.624864872409777,0.04,25.665,52.25,51.55186325607956,52.93641977900057,25.632565100474018,72.75,72.12860722106034,73.36265513838691,27.245,26.632381222255226,27.8663583386581,0.005,22.75,50.0,49.30150824504639,50.68746335401285,25.59711153817986,40.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,1,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,10.421733629535439,5.742308671510276,10.55306651630013,0.02023642758799673,34.00788091959989,34.11354751712256,basis,relativ,be+11,45.00788091959989,10.999999999999998,93.53,93.18064447614599,93.86263686480956,6.47,6.137363135190443,6.819355523854023,0.0,25.835,67.695,67.03965634620513,68.33604472508765,42.64122113857949,91.135,90.7331328424132,91.52106835125107,8.865,8.478931648748931,9.266867157586796,0.0,22.7,68.435,67.7829758355106,69.07139958587574,42.67458561600414,94.75,94.43221423611723,95.0505985368614,5.25,4.949401463138595,5.567785763882769,0.0,25.665,69.085,68.43728510997154,69.71845240557927,45.26420871754585,92.685,92.31587931151165,93.03772657037868,7.315,6.9622734296213045,7.684120688488349,0.0,22.75,69.93499999999999,69.29157188835417,70.56273782357836,45.32938177590696,30.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,1,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,6.947822419690291,3.871983409928415,7.079155306454983,0.030354641381995083,34.34515471273317,34.50365460901718,basis,absolut,34,34.0,-0.34515471273316445,19.29,18.749074852721513,19.842720001844427,74.03,73.41774900042654,74.63302174671706,6.68,22.375,-3.0850000000000017,-3.326318509831669,-2.846172493816167,-0.9874084629405891,18.135,17.60713575030627,18.675102707549275,76.965,76.37631049459125,77.54333300090302,4.9,21.055,-2.9199999999999977,-3.155173916007106,-2.6875532527040265,-1.0001907625843007,28.745,28.12190574891149,29.37625770383352,62.52,61.846779644167974,63.188411772987166,8.735,22.08,6.664999999999999,6.320055964652585,7.0118504021513,1.671403084165074,27.34,26.726692045882572,27.96201102818009,66.105,65.4459414701188,66.75787304851409,6.555,20.925,6.414999999999998,6.076278626976657,6.755928693728408,1.672134950764288,93.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,1,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,6.947822419690291,3.871983409928415,7.079155306454983,0.030354641381995083,34.34515471273317,34.50365460901718,basis,absolut,37,37.0,2.6548452872668324,51.98,51.28727778181113,52.67196175540671,40.495,39.816572430832615,41.17707817459394,7.525,22.375,29.605000000000004,28.970190859815865,30.23563984625098,6.833125748435026,49.655,48.96219737050038,50.34793513437834,44.535,43.84731451379594,45.224784440297285,5.81,21.055,28.6,27.97190161619264,29.224547870147845,6.8218902375408925,64.135,63.4676585732695,64.79691256742441,29.68,29.050804061178976,30.31700028414112,6.185,22.08,42.055,41.36666629226837,42.73501102801565,9.436617350553425,61.69,61.01406950317227,62.361440693836,33.465,32.814266783034164,34.12208384934122,4.845,20.925,40.765,40.080091890873625,41.44220635483389,9.439329205251605,89.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,1,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,6.947822419690291,3.871983409928415,7.079155306454983,0.030354641381995083,34.34515471273317,34.50365460901718,basis,absolut,40,40.0,5.654845287266835,81.84,81.29961584783423,82.36815529611303,15.245,14.753505157434734,15.749843268825096,2.915,22.375,59.465,58.77759637948793,60.13852560592969,14.508194602541547,79.555,78.9904154039098,80.10823334481387,18.12,17.592310559737392,18.659933659199837,2.325,21.055,58.5,57.81027080402633,59.17607923177681,14.506044815009012,88.31,87.85733267314846,88.7479535242328,9.945,9.53790762907885,10.367476379375692,1.745,22.08,66.23,65.56675811749163,66.87774861937653,17.10463907957911,86.605,86.12592661909845,87.07001442123413,12.025,11.581506583094656,12.48307855536649,1.37,20.925,65.68,65.01414424054434,66.3302582141647,17.115265478979552,76.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,1,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,6.947822419690291,3.871983409928415,7.079155306454983,0.030354641381995083,34.34515471273317,34.50365460901718,basis,absolut,45,45.0,10.654845287266834,98.195,98.00102203491645,98.37046760963563,1.735,1.563088899201453,1.9254483412943262,0.07,22.375,75.82,75.219172689157,76.40628449349931,27.523134193316857,97.535,97.31080561839482,97.74093751375132,2.41,2.206421234192769,2.631856757627269,0.055,21.055,76.48,75.8842625999118,77.0601415321142,27.534228437259042,98.905,98.75108895266084,99.04012800069157,1.09,0.955198201982511,1.2435867650256431,0.005,22.08,76.825,76.23305127146385,77.40294036225035,30.151593389738238,98.52,98.34308909923779,98.67827572187781,1.475,1.3170034122381498,1.6516336870068038,0.005,20.925,77.595,77.0095014848545,78.16554383723143,30.157895757602073,51.0,,
